1stFlrSF,GarageArea,GrLivArea,TotalBsmtSF,BedroomAbvGr,BsmtExposure,BsmtFinType1,GarageFinish,GarageYrBlt,KitchenQual,OverallCond,OverallQual,YearBuilt,YearRemodAdd,SalePrice
1099,352,1099,1099,3,3,6,3,10,2,6,5,12,6,144000
768,240,1200,768,3,3,1,3,5,3,6,5,7,5,130500
810,400,1482,672,3,3,1,3,4,1,8,6,5,0,140000
958,686,1539,650,3,3,6,3,9,2,8,5,3,6,157500
1165,490,1165,1127,3,1,5,2,7,3,7,6,9,2,174900
1800,0,1800,1800,6,3,6,1,12,3,4,5,9,2,141000
876,720,1416,876,4,2,6,3,5,3,8,5,4,0,153900
1701,611,1701,1390,3,1,0,0,8,3,5,5,10,4,171000
1006,425,1775,740,3,3,0,3,10,2,5,7,12,5,213000
864,338,864,864,3,0,1,3,8,3,6,5,10,3,133500
1307,360,2358,907,5,3,6,3,1,3,8,6,3,5,240000
1094,512,1855,528,3,3,6,2,8,3,7,6,10,5,187000
848,420,848,848,1,0,2,0,11,2,5,6,13,6,131500
1456,400,1456,1273,2,1,6,0,11,2,5,8,13,6,215000
918,240,1646,918,4,3,5,3,5,3,5,7,7,0,164000
1445,645,1445,1127,3,1,6,2,7,3,6,6,9,2,158000
1779,454,1779,1763,3,2,0,3,6,3,4,5,8,3,170000
1040,260,1040,1040,3,3,0,3,7,3,8,5,9,6,127000
1026,576,1026,940,3,1,2,3,9,3,6,6,10,3,147000
702,343,1481,702,3,3,6,0,10,3,5,6,12,5,174000
1370,479,1370,1090,3,3,6,2,8,3,5,7,10,3,152000
1512,619,2654,1054,4,2,1,3,7,2,7,6,9,4,250000
912,216,1426,912,3,3,6,3,3,2,8,7,4,5,189950
1039,504,1039,1039,3,2,1,3,7,3,4,5,9,2,131500
1097,480,1097,1040,3,3,2,3,9,3,5,6,11,4,152000
1148,672,1148,1148,3,3,1,3,6,3,5,5,8,1,132500
1372,529,1372,1372,3,3,6,0,11,2,5,7,13,6,250580
1002,902,1002,1002,3,3,1,3,8,3,6,5,9,2,148500
1646,870,1646,1638,3,0,6,2,11,2,5,8,13,6,248900
1120,544,1120,1040,3,3,0,2,7,1,5,4,9,2,129000
1547,672,2320,0,2,4,4,3,8,3,6,5,7,0,169000
1062,574,1949,1050,3,3,2,0,10,2,5,7,12,5,236000
894,308,894,894,2,3,6,3,7,3,5,5,9,2,109500
804,523,1682,804,3,3,2,2,10,2,5,6,12,5,200500
910,414,910,105,3,0,6,3,6,2,7,5,8,5,116000
1036,288,1268,832,3,3,5,3,5,3,7,5,7,0,133000
676,200,1131,676,3,3,6,3,5,3,6,5,7,0,66500
1184,550,2610,1184,4,0,2,0,11,0,5,8,13,6,303477
1040,648,1040,1064,3,1,0,3,7,3,5,4,9,2,132250
1462,738,2224,1462,4,3,2,0,11,0,5,9,13,6,350000
1155,576,1155,1109,3,0,0,3,9,2,7,5,9,5,148000
864,336,864,864,3,3,0,3,8,3,8,5,10,6,136500
1090,450,1090,1090,2,3,0,0,11,3,5,5,13,6,157000
1187,400,1717,1156,3,2,3,2,9,2,5,7,11,5,187500
808,389,1593,808,3,3,6,2,10,3,5,6,12,5,178000
954,440,2230,795,5,3,6,3,10,3,5,4,4,0,118500
892,288,892,892,3,3,1,2,7,3,5,5,9,2,100000
1709,506,1709,1698,2,0,2,0,10,2,5,9,12,5,328900
1712,588,1712,1626,4,3,3,0,11,3,5,5,8,6,145000
872,300,1393,816,3,3,6,3,6,3,7,5,8,1,135500
2217,621,2217,2217,4,1,0,3,7,2,6,8,9,2,268000
1505,505,1505,1505,2,3,6,2,6,3,4,6,8,1,149500
672,576,924,672,3,2,6,3,11,3,7,5,7,6,122900
918,440,1683,918,3,3,3,2,8,3,5,6,10,3,172500
1068,264,1068,1059,3,3,2,2,7,3,8,6,9,6,154500
1383,354,1383,1383,3,2,1,3,6,3,5,5,8,1,165000
1535,400,1535,0,4,4,4,3,8,3,5,5,10,3,118858
983,483,1796,780,4,3,1,2,7,3,5,6,9,2,140000
951,327,951,951,2,3,0,3,4,3,6,4,6,0,106500
1120,528,2240,0,6,4,4,3,8,3,5,5,10,3,142953
2364,820,2364,2330,3,1,2,0,11,0,5,9,13,6,611657
1236,288,1236,912,3,3,1,3,7,3,7,5,9,5,135000
858,684,858,858,2,3,0,3,8,3,6,4,10,3,110000
1306,756,1306,992,2,2,1,3,7,3,7,5,8,5,153000
807,393,1509,783,3,3,6,0,11,2,5,7,13,6,180000
1670,690,1670,1670,3,3,6,2,11,2,5,7,13,6,240000
902,288,902,876,3,3,2,3,7,3,6,5,9,2,125500
1063,280,1063,1056,3,3,5,2,6,3,5,5,8,1,128000
1636,865,1636,1623,3,3,2,2,11,2,5,8,13,6,255000
1020,180,2057,1017,3,3,5,0,4,2,7,7,6,4,250000
902,484,902,864,2,0,1,3,9,3,5,5,11,4,131000
742,390,1484,742,3,3,6,0,11,2,5,6,13,6,174000
1105,480,2274,1105,5,3,5,3,6,3,5,5,8,1,154300
1268,252,1268,1268,3,0,0,3,8,2,7,5,10,4,143500
1015,450,1015,768,3,3,5,3,3,3,7,5,5,0,88000
1001,871,2002,1001,3,3,1,3,5,3,6,5,7,0,145000
612,528,1224,612,2,0,2,2,11,2,5,6,13,6,173733
546,286,1092,546,3,3,6,3,7,3,5,4,9,2,75000
480,308,480,480,3,0,1,3,6,3,3,2,7,0,35311
1229,284,1229,1134,3,3,0,2,6,3,6,4,8,1,135000
912,833,2127,1104,4,2,1,2,10,2,5,7,12,5,238000
1414,601,1414,1184,3,3,0,3,9,3,8,6,8,6,176500
936,471,1721,928,3,3,2,3,10,2,5,6,12,5,201000
1272,0,2200,1272,4,3,0,1,12,3,7,5,2,6,145900
1316,397,1316,1316,3,3,2,0,11,2,5,6,13,6,169990
1617,533,1617,1604,2,3,3,3,10,2,5,6,12,5,193000
1686,612,1686,1686,3,3,1,3,8,3,6,6,10,3,207500
1126,540,1126,1126,3,0,0,2,8,0,6,5,10,3,175000
1234,656,2374,1181,4,3,6,0,11,0,5,8,13,6,285000
1098,486,1978,832,4,3,1,2,7,3,5,7,9,2,176000
1788,522,1788,1753,3,0,6,2,11,0,5,8,13,6,236500
993,642,2236,964,4,3,6,0,10,2,5,7,12,5,222000
1466,610,1466,1466,3,0,2,0,11,2,5,8,13,6,201000
925,429,925,925,3,3,1,3,7,3,6,5,9,2,117500
1905,788,1905,1905,3,3,6,0,11,0,5,9,13,6,320000
1500,570,1500,1500,3,0,2,2,11,2,5,7,13,6,190000
2069,505,2069,585,4,1,2,2,6,2,7,7,8,6,242000
747,528,747,600,1,2,6,3,6,3,5,4,5,1,79900
1200,555,1200,1176,2,3,6,2,11,2,5,7,13,6,184900
1113,689,1971,1113,3,2,2,2,11,2,5,7,13,6,253000
1391,868,1962,1391,3,2,2,2,11,2,5,7,13,6,239799
1207,349,2403,1032,3,2,6,3,4,3,7,7,6,0,244400
1728,574,1728,1728,4,1,5,3,8,3,5,6,10,3,150900
1022,390,2060,992,3,3,0,2,10,2,5,7,12,5,214000
1440,0,1440,1440,4,1,6,1,12,3,3,4,10,3,150000
1632,576,1632,1632,4,0,6,3,7,3,4,5,9,2,143000
1344,525,1344,819,3,3,2,2,6,2,6,6,8,1,137500
1188,456,1869,1088,3,3,3,3,7,3,6,5,1,5,124900
1144,796,1144,1144,3,0,6,2,6,3,6,5,8,1,143000
1629,808,1629,1616,3,0,2,0,11,2,5,8,13,6,270000
936,474,1776,936,3,4,6,2,11,2,5,7,13,6,192500
1381,676,1381,1161,3,3,0,3,8,2,7,6,10,6,197500
864,720,864,864,3,3,0,2,8,2,8,5,7,6,129000
965,300,965,828,3,3,1,3,8,3,5,5,9,2,119900
768,396,768,768,2,0,6,0,8,3,8,5,10,6,133900
1168,530,1968,784,3,0,6,2,7,3,4,5,9,2,172000
980,0,980,945,4,1,6,1,12,3,5,6,10,3,127500
979,492,1958,979,4,3,5,3,5,3,6,6,7,0,145000
561,462,1229,561,2,3,0,0,8,3,6,6,10,3,124000
1057,576,1057,1057,3,3,5,0,8,3,5,5,9,2,132000
1337,531,1337,1337,3,2,2,2,11,2,5,7,13,6,185000
696,484,1416,696,3,3,0,3,10,2,5,7,12,5,155000
858,0,858,858,2,1,1,1,12,3,7,5,8,6,116500
1542,619,2872,1330,4,3,0,0,8,3,7,6,10,5,272000
804,440,1548,804,3,3,6,3,8,2,6,6,10,3,155000
1800,702,1800,1800,2,3,6,0,11,0,5,9,13,6,239000
824,510,1894,817,4,3,2,3,11,2,5,7,13,6,214900
783,393,1484,783,3,3,6,0,11,2,5,6,13,6,178900
976,256,1308,728,2,3,5,3,4,3,7,5,6,0,160000
1098,260,1098,1098,3,3,0,3,6,3,7,5,8,1,135000
600,0,968,600,3,3,6,1,12,3,6,3,3,0,37900
1095,264,1095,588,2,1,0,3,6,3,5,6,8,1,140000
720,0,1192,720,4,3,6,1,12,3,4,4,7,0,135000
764,474,1626,764,2,3,2,2,11,2,5,7,13,6,173000
918,264,918,918,2,3,6,3,8,3,5,6,10,3,99500
1428,480,1428,1428,3,3,6,0,11,2,5,7,13,6,182000
1136,532,2019,728,3,3,6,3,10,2,8,7,3,5,167500
673,490,1382,673,3,3,2,3,10,2,5,7,12,5,165000
869,0,869,440,2,3,6,1,12,1,7,4,5,1,85500
1241,569,1241,1241,1,3,2,3,11,2,5,7,13,6,199900
894,400,894,894,3,3,6,3,10,3,5,4,8,1,110000
1121,480,1121,1121,3,3,5,3,7,3,6,5,9,2,139000
999,588,999,944,3,0,0,2,7,0,9,7,9,6,178400
1276,676,2612,1225,4,3,2,0,10,2,5,8,12,5,336000
1266,388,1266,1266,2,0,6,0,11,2,5,7,13,6,159895
1149,779,2290,1128,4,2,6,3,11,2,5,8,13,6,255900
1302,539,1734,0,4,4,4,3,8,2,5,5,10,3,126000
1164,240,1164,1164,3,3,0,3,5,3,5,5,7,0,125000
1001,255,1635,485,2,3,6,3,5,2,8,6,3,6,117000
1940,606,1940,1930,3,0,2,0,11,0,5,9,13,6,395192
1118,551,2030,848,4,3,3,0,8,2,6,6,10,3,195000
778,614,1576,770,3,3,6,2,11,2,5,7,13,6,197000
1407,870,2392,1396,3,3,2,0,10,2,5,8,12,5,348000
916,424,1742,916,4,3,1,3,3,2,9,8,1,4,168000
1020,440,1851,822,3,1,1,2,7,2,8,6,9,5,187000
750,564,1500,750,3,3,6,2,11,2,5,6,13,6,173900
1718,786,1718,1700,3,1,2,0,11,0,5,10,13,6,337500
774,305,1230,747,3,3,0,3,5,3,7,4,7,0,121600
1050,368,1050,1050,3,3,5,3,7,3,6,5,9,2,136500
1442,615,1442,1442,2,3,6,2,7,3,6,6,9,2,185000
1077,210,1077,1007,3,3,6,3,3,3,4,3,5,0,91000
1208,632,1208,1187,2,0,2,2,11,2,5,7,13,6,206000
944,528,944,0,2,4,4,3,6,1,3,3,8,1,82000
691,216,691,691,2,3,6,3,2,0,6,5,4,0,86000
1574,824,1574,1574,3,3,2,2,11,2,5,8,13,6,232000
1680,528,1680,1680,4,3,6,3,8,3,6,5,10,3,136905
1504,457,1504,1346,1,3,2,0,11,2,5,7,13,6,181000
985,328,985,985,3,0,2,3,8,3,8,5,10,3,149900
1657,484,1657,1657,3,3,3,3,7,3,3,6,9,2,163500
546,286,1092,546,3,3,1,2,7,3,4,4,9,2,88000
1710,550,1710,1710,3,2,6,3,11,2,5,7,13,6,240000
1008,0,1522,1008,4,3,6,1,12,3,5,5,5,0,102000
720,312,1271,720,3,3,6,3,5,3,5,5,7,0,135000
1664,0,1664,0,4,4,4,1,12,3,5,5,9,2,100000
900,180,1502,602,3,3,6,3,3,2,7,6,5,5,165000
1022,280,1022,1022,2,3,6,3,6,3,4,5,3,6,85000
1082,240,1082,1082,2,3,1,3,5,3,5,6,7,0,119200
810,528,1665,810,3,3,2,0,11,2,6,8,13,6,227000
1504,478,1504,1504,3,1,2,0,10,2,5,7,12,5,203000
1360,565,1360,1220,1,0,2,2,9,2,5,8,11,4,187500
802,402,1472,384,3,3,6,2,10,2,5,7,12,5,160000
1506,440,1506,1362,2,1,2,3,11,2,5,7,13,6,213490
1132,451,1132,1132,2,3,2,0,11,2,5,4,13,6,176000
1220,632,1220,1199,2,0,2,2,11,2,5,7,13,6,194000
912,160,1248,912,2,3,3,3,6,3,5,5,5,0,87000
1504,437,1504,1346,2,3,2,0,11,2,5,7,13,6,191000
2898,665,2898,1565,2,0,0,0,8,2,6,8,10,3,287000
882,461,882,882,3,3,3,3,8,3,5,5,10,3,112500
1264,461,1264,1268,3,3,5,3,6,3,5,5,8,1,167500
1646,800,1646,1638,3,1,2,2,11,2,5,8,13,6,293077
968,240,1376,768,3,3,5,3,5,3,5,5,7,0,105000
672,264,1218,672,3,3,1,3,8,3,7,6,10,3,118000
948,0,1928,686,5,2,6,1,12,3,8,5,4,5,160000
1687,672,3082,824,5,3,2,0,7,3,3,7,4,2,197000
1352,796,2520,1338,5,3,2,2,10,2,7,8,12,5,310000
1654,900,1654,1654,3,3,2,3,11,2,5,7,13,6,230000
954,240,954,920,2,3,6,3,4,1,7,5,6,0,119750
845,290,845,0,3,4,4,3,6,3,3,4,8,1,84000
1620,912,1620,1620,2,1,2,0,11,0,5,9,13,6,315500
1055,905,2263,1055,3,3,6,0,11,2,5,8,13,6,287000
798,0,1344,546,3,3,6,1,12,3,6,4,9,6,97000
630,286,630,630,1,0,2,3,7,3,4,4,9,2,80000
1803,484,1803,1134,3,3,5,2,6,3,4,5,8,5,155000
800,484,1632,800,4,3,2,3,7,2,8,6,9,5,173000
1306,624,1306,1306,1,0,0,3,11,2,5,6,13,6,196000
1532,514,2329,1475,4,3,2,3,9,2,5,7,11,4,262280
2524,542,2524,2524,4,3,0,0,9,2,5,8,11,4,278000
1733,452,1733,0,4,4,4,3,6,3,5,3,8,1,139600
1992,716,2868,1992,4,0,2,0,11,0,5,9,13,6,556581
990,672,990,990,3,3,2,3,10,3,5,5,12,5,145000
1771,336,1771,0,3,4,4,3,6,3,4,5,8,6,115000
930,308,930,0,2,4,6,3,5,2,7,4,7,6,84900
1302,436,1302,1302,3,0,6,0,11,2,5,7,13,6,176485
1316,440,1316,1316,3,0,6,0,11,2,5,7,13,6,200141
1127,540,1977,816,4,3,5,2,7,3,6,6,9,3,165000
1526,364,1526,1216,4,0,5,3,6,3,6,5,8,6,144500
1091,586,1989,1065,3,2,2,0,11,2,5,8,13,6,255000
1523,478,1523,1193,3,3,0,0,8,3,5,6,10,3,180000
1364,484,1364,1364,2,0,2,2,11,2,5,7,13,6,185850
979,467,1850,973,3,3,2,0,10,2,6,7,12,5,248000
1130,836,2184,1104,3,0,2,0,11,0,5,9,13,6,335000
1096,432,1991,854,3,2,5,3,8,3,7,6,6,0,220000
1338,582,1338,1338,2,2,2,0,11,2,5,8,13,6,213500
894,1248,894,894,2,3,6,2,10,3,4,3,6,0,81000
1422,560,2337,662,5,3,6,3,5,3,5,5,2,0,90000
1103,440,1103,1103,2,3,1,3,8,2,6,6,5,3,110500
1154,480,1154,1154,3,2,1,2,7,3,6,5,9,2,154000
1306,533,2260,1306,3,1,2,3,10,2,5,7,12,5,328000
799,380,1571,799,3,3,6,2,10,3,7,6,12,5,178000
798,442,1611,780,4,1,2,2,7,3,6,6,9,2,167900
1291,576,2521,942,5,3,0,3,8,3,4,6,10,3,151400
893,576,893,845,2,3,0,3,9,2,7,5,7,6,135000
1048,286,1048,1048,3,3,1,3,6,3,5,5,8,1,135000
829,441,1556,727,4,3,5,3,7,3,6,6,9,2,154000
1002,280,1456,810,4,2,6,3,6,3,3,5,7,0,91500
698,440,1426,690,3,3,1,0,8,3,6,6,10,3,159500
1240,826,1240,1240,2,0,6,2,11,2,5,7,13,6,194000
960,240,1740,800,3,3,1,3,4,3,6,7,6,4,219500
1096,566,1466,796,3,3,0,3,5,2,8,5,6,4,170000
1096,299,1096,1096,3,2,1,0,7,3,5,5,9,2,138800
848,420,848,848,3,2,2,2,11,2,5,6,13,6,155900
990,299,990,990,3,3,2,3,10,3,5,5,12,5,126000
1258,528,1258,1258,3,3,0,3,8,2,7,6,10,6,145000
1040,308,1040,1040,3,3,0,0,7,3,5,5,9,2,133000
1459,527,1459,1459,3,3,6,2,11,2,5,7,13,6,192000
1251,461,1251,1251,3,3,6,3,7,3,6,6,9,2,160000
691,409,1498,691,3,3,0,0,10,3,5,6,12,5,187500
996,564,996,936,2,0,2,3,10,2,6,6,12,5,147000
546,286,1092,546,3,3,1,2,8,3,5,4,10,3,83500
1082,1043,1953,1082,3,2,6,2,11,2,5,8,13,6,252000
970,380,1709,970,3,3,6,3,11,2,5,7,13,6,137500
1247,550,1247,1247,1,3,2,0,11,2,5,8,13,6,197000
1040,400,1040,0,2,4,4,3,9,3,4,3,7,0,92900
624,462,1252,600,2,3,1,3,10,2,5,7,12,5,160000
1390,576,1694,1181,4,3,5,3,3,3,5,6,5,0,136500
1200,884,1200,864,1,2,2,3,8,2,8,5,9,5,146000
936,308,936,936,2,3,1,0,6,3,7,5,8,5,129000
1314,440,1314,1314,3,3,2,2,11,2,5,6,13,6,176432
773,0,1355,684,3,3,6,1,12,2,7,6,4,6,127000
1088,461,1088,1074,2,3,6,2,9,2,5,8,11,4,170000
757,240,1324,672,3,3,1,3,4,3,6,4,6,0,128000
1601,478,1601,1271,3,3,0,2,8,3,5,7,10,3,157000
438,246,438,290,1,3,5,3,3,1,5,2,4,0,60000
950,280,950,950,3,3,1,3,9,3,5,5,10,3,119500
1134,254,1134,1010,2,3,6,3,6,3,7,5,8,6,135000
1194,539,1194,655,3,2,0,0,6,3,6,6,8,1,159500
630,440,1302,630,3,3,6,3,7,3,5,5,9,2,106000
1500,712,2622,1463,3,0,2,2,10,2,5,8,12,5,325000
1442,719,1442,910,3,2,2,0,9,2,5,7,11,5,179900
887,422,2021,868,3,3,6,2,11,2,5,7,13,6,274725
948,463,1690,924,3,3,6,2,10,3,5,6,12,5,181000
1836,862,1836,1836,3,2,2,0,11,2,5,8,13,6,280000
773,431,1658,773,3,3,2,0,10,3,5,6,12,5,188000
1098,483,1964,803,4,3,6,2,8,3,6,7,10,3,205000
816,308,816,816,2,3,2,3,6,3,7,5,8,1,129900
1008,240,1008,1008,2,3,1,3,6,2,7,5,8,6,134500
833,326,833,833,2,3,5,3,6,2,7,5,8,5,117000
1734,928,1734,1734,3,3,2,3,11,0,5,8,13,6,318000
779,527,1419,408,3,3,2,0,11,2,5,8,13,6,184100
894,450,894,894,3,3,1,2,7,2,7,5,9,6,130000
1021,300,1601,533,3,3,6,2,6,3,6,5,8,4,140000
1040,286,1040,1040,3,3,3,2,6,3,5,5,8,1,133700
1012,308,1012,1012,2,3,6,3,2,3,5,6,4,0,118400
1552,782,1552,1552,3,0,2,3,11,2,5,7,13,6,212900
960,288,960,672,3,3,6,3,6,3,3,4,8,1,112000
698,0,698,698,2,3,6,1,12,3,9,5,7,6,118000
812,392,1482,384,3,3,6,0,10,2,5,7,12,5,163900
1005,672,1005,1005,2,3,6,3,8,1,5,4,8,1,115000
1555,660,1555,1373,2,3,6,0,11,2,5,7,13,6,174000
1530,630,1530,1530,3,0,2,0,11,2,5,7,13,6,259000
847,434,1959,847,4,0,6,0,11,2,5,7,13,6,215000
936,672,936,936,2,1,2,3,8,3,5,5,10,3,140000
1328,576,1981,1122,4,3,1,3,9,2,3,4,5,0,135000
974,0,974,974,3,2,1,1,12,3,5,5,12,5,93500
1178,205,2210,1008,5,2,6,3,3,1,4,6,0,0,117500
1142,466,2020,1128,3,3,2,2,10,2,5,8,12,5,239500
916,460,1600,916,3,0,6,0,10,3,5,6,12,5,169000
986,180,986,960,2,3,6,3,3,3,5,6,5,0,102000
1032,288,1252,1032,3,3,1,3,5,3,5,6,7,0,119000
780,0,1020,780,2,3,6,1,12,3,8,5,0,5,94000
1567,714,1567,1567,2,1,0,2,8,2,5,6,10,3,196000
1167,495,1167,915,3,3,1,3,8,3,5,5,4,0,144000
952,840,952,952,2,2,0,3,9,3,7,5,8,1,139000
1088,484,1868,780,4,3,0,3,8,2,7,5,10,3,197500
1466,1052,2828,1466,4,1,2,2,11,2,5,8,13,6,424870
1006,0,1006,1006,3,3,2,1,12,3,3,5,8,1,80000
672,280,924,672,2,3,1,3,5,1,4,4,7,0,80000
1042,225,1576,1042,3,3,6,3,3,3,6,5,5,0,149000
1298,403,1298,1298,3,3,2,3,9,2,5,6,11,4,180000
860,234,1564,704,3,3,5,3,5,1,7,7,7,0,174500
572,288,1111,572,2,3,6,3,9,3,7,7,5,0,116900
832,324,1482,650,3,3,0,3,3,3,9,7,4,4,143000
932,306,932,932,2,3,6,3,5,2,5,6,7,0,124000
1466,528,1466,1466,3,3,6,0,6,1,4,5,8,1,149900
1811,470,1811,1073,2,3,0,0,6,0,7,6,8,6,230000
816,432,816,816,2,0,6,3,11,3,8,6,5,6,120500
902,492,1820,864,4,1,0,3,7,2,6,7,9,4,201800
1437,528,1437,1437,3,1,0,2,8,2,8,5,10,6,218000
1265,502,1265,1219,3,1,0,2,7,2,8,5,9,5,179900
1314,626,1314,1314,2,3,2,3,11,2,5,7,13,6,230000
1580,830,1580,1580,3,3,6,2,11,2,5,8,13,6,235128
943,540,1876,901,4,3,0,2,8,2,6,6,10,3,185000
855,440,1456,855,3,3,6,3,8,3,5,6,10,3,146000
1640,924,1640,1296,3,3,1,3,10,2,7,6,8,6,224000
894,450,894,894,3,3,1,3,7,3,5,5,9,2,129000
1258,400,1258,1198,0,0,6,3,7,3,4,4,9,2,108959
1432,588,1432,1360,2,1,0,3,8,2,7,5,10,3,194000
1502,644,1502,1502,3,3,6,2,11,2,5,7,13,6,233170
1694,776,1694,1694,3,0,6,3,11,2,5,8,13,6,245350
959,472,1671,959,3,3,2,0,10,3,5,6,12,5,173000
1236,540,2108,1127,4,3,5,3,4,2,7,6,6,4,235000
1831,807,3627,1930,4,1,2,0,10,2,5,10,12,5,625000
1118,358,1118,1096,3,0,0,0,8,3,6,6,10,3,171000
1261,433,1261,1261,3,3,0,2,6,3,6,6,8,1,163000
625,625,1250,625,2,3,6,0,11,2,5,7,13,6,171900
1636,0,3086,1598,3,3,5,3,12,0,6,5,7,5,200500
1170,360,2345,952,4,3,5,3,4,3,8,6,6,0,239000
2129,541,2872,1683,4,3,2,0,10,2,5,8,12,5,285000
923,264,923,876,3,3,0,3,9,3,5,5,11,4,119500
818,210,1224,818,3,3,5,3,3,3,8,6,5,6,115000
820,186,1343,731,3,3,6,3,3,3,6,5,5,0,154900
1124,0,1124,0,3,4,6,1,12,3,5,5,8,1,93000
1298,693,2514,1216,4,3,3,0,9,3,5,7,11,5,250000
1652,482,1652,1600,2,1,2,3,11,2,5,8,13,6,392500
2411,813,4476,2396,4,0,2,0,10,0,5,10,12,5,745000
1130,720,1130,1120,2,3,6,3,7,3,6,5,4,0,120000
1572,995,1572,1572,3,1,5,2,7,3,4,5,9,2,186700
949,392,1221,784,4,3,1,3,7,3,7,5,5,0,104900
1014,420,1699,978,3,2,1,3,2,3,5,3,2,2,95000
1624,757,1624,1624,2,3,2,2,10,2,5,8,12,5,262000
831,493,1660,831,3,3,6,2,11,2,5,7,13,6,195000
1028,442,1804,994,3,3,6,0,10,2,5,7,12,5,189000
1622,1356,1622,1249,3,0,1,0,8,3,4,4,9,3,168000
764,492,1441,776,2,3,6,3,10,2,5,8,12,5,174000
842,250,1472,702,3,2,6,3,3,2,8,5,5,5,125000
1224,402,1224,1224,2,3,2,0,10,3,5,6,12,5,165000
663,299,1352,663,4,3,0,0,7,3,7,6,9,2,158000
728,400,1456,728,3,3,6,3,11,2,5,6,13,6,176000
879,660,1863,879,4,0,6,0,11,2,5,7,13,6,219210
815,225,1690,815,3,3,6,3,2,3,6,7,4,0,144000
1212,573,1212,1212,3,3,6,2,11,2,5,7,13,6,178000
1382,459,1382,1051,3,3,5,3,8,3,5,4,9,3,148000
864,280,864,864,3,3,6,3,8,3,5,4,9,2,116050
866,546,1779,866,3,0,6,2,10,2,5,7,12,5,197900
884,216,1348,884,3,3,6,3,6,3,8,5,5,5,117000
1630,451,1630,1630,3,3,6,3,10,2,5,7,12,6,213000
1074,495,1074,1056,3,3,0,2,8,3,6,5,10,3,153500
2196,701,2196,2158,3,2,0,2,9,2,7,7,11,5,271900
1056,384,1056,1056,3,3,5,3,7,3,4,4,9,2,107000
1700,544,1700,1682,3,0,2,2,11,2,5,6,13,6,200000
1283,506,1283,931,3,3,5,3,8,3,7,5,9,3,140000
1660,500,1660,1660,3,2,2,2,11,2,5,8,13,6,290000
1055,462,1845,1055,3,3,6,2,10,2,5,6,12,5,189000
1080,492,1752,559,4,0,2,2,9,3,7,8,11,6,164000
672,234,672,672,2,3,5,3,5,3,6,4,7,0,113000
960,364,960,648,0,0,2,3,7,3,9,4,9,6,145000
999,300,999,925,3,0,1,3,7,3,5,5,9,2,134500
894,384,894,894,3,3,5,3,7,3,5,5,9,2,125000
1318,539,1902,0,4,4,4,3,8,3,5,6,10,3,112000
1314,552,1314,1300,3,2,2,2,11,2,5,8,13,6,229456
672,0,912,0,2,4,4,1,12,3,5,4,7,0,80500
672,0,1218,672,3,3,6,1,12,3,5,6,10,3,91500
912,288,912,912,2,3,5,3,7,3,5,5,9,2,115000
1211,322,1211,952,3,3,1,3,7,3,5,5,9,2,134000
1168,315,1846,1040,3,2,5,3,5,3,6,6,7,0,143000
2136,528,2136,2136,4,3,3,3,6,3,3,5,8,1,137900
788,388,1490,788,3,0,2,0,11,2,5,7,13,6,184000
1138,264,1138,588,3,0,2,3,6,3,8,6,8,1,145000
894,668,1933,894,4,2,6,0,11,2,5,6,13,6,214000
912,576,912,912,2,3,0,3,10,2,8,5,9,6,147000
1702,1052,1702,1702,1,3,2,0,11,0,5,9,13,6,367294
1507,404,1507,1075,4,3,0,3,6,3,5,5,8,1,127000
1361,600,2620,1361,4,3,2,2,8,3,5,5,10,3,190000
1190,540,1190,1106,3,0,0,3,7,3,6,5,9,2,132500
1224,462,1224,0,2,4,4,3,7,3,5,4,9,2,101800
1188,531,1188,1188,3,3,5,2,6,3,5,5,8,1,142000
1024,0,1964,940,4,0,6,1,12,3,6,5,4,0,130000
892,180,1784,747,4,2,6,3,2,3,5,5,4,0,138887
764,474,1626,764,2,3,6,2,11,2,5,7,13,6,175500
847,434,1948,847,3,3,6,3,11,2,5,7,13,6,195000
1141,484,1141,1141,3,3,6,3,11,3,5,6,13,6,142500
1484,472,1484,1476,3,0,2,2,11,0,5,8,13,6,265900
884,543,1768,884,3,3,2,3,11,2,5,7,13,6,224900
1689,954,1689,1689,3,0,6,2,11,2,6,7,13,6,248328
1173,528,1173,1053,3,1,2,2,8,2,6,7,10,3,170000
2076,850,2076,2076,2,1,2,3,11,0,5,10,13,6,465000
792,400,1517,792,3,3,6,3,4,2,7,8,5,0,230000
1140,477,1868,585,3,3,6,0,9,3,7,6,11,6,178000
756,615,1553,756,3,3,6,2,11,2,5,7,13,6,186500
1034,888,1034,1012,3,0,2,3,8,3,5,6,10,3,169900
1134,396,2058,735,3,3,5,3,5,3,5,6,4,0,129500
988,276,988,876,3,3,1,3,5,3,7,5,7,0,119000
2110,522,2110,2110,3,3,0,0,7,0,5,7,9,2,244000
1405,478,1405,1405,2,3,6,2,11,2,5,7,13,6,171750
874,288,874,864,3,3,6,2,7,3,6,5,9,2,130000
1516,518,2167,1192,3,1,3,2,8,2,7,7,10,6,294000
760,397,1656,746,3,3,6,0,11,2,5,7,13,6,165400
959,560,1367,884,3,3,3,3,8,3,6,6,6,0,127500
1987,691,1987,1986,2,1,2,0,10,2,5,8,12,5,301500
864,0,864,864,2,3,6,1,12,3,8,5,5,0,99900
1166,400,1166,856,2,1,2,0,11,2,5,7,13,6,190000
